y,age,campaign,pdays,cons_conf_idx,nr_employed,job,marital,education,default,housing,contact,month,day_of_week,poutcome
0,47,2,999,-36.4,5191.0,self-employed,married,professional course,no,no,telephone,may,mon,nonexistent
0,49,2,999,-36.4,5191.0,blue-collar,divorced,high school,no,no,telephone,may,mon,nonexistent
0,36,2,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,mon,nonexistent
0,35,3,999,-36.4,5191.0,services,divorced,high school,no,no,telephone,may,mon,nonexistent
0,38,4,999,-36.4,5191.0,unknown,married,unknown,unknown,no,telephone,may,mon,nonexistent
0,38,2,999,-36.4,5191.0,services,single,high school,unknown,no,telephone,may,mon,nonexistent
0,50,2,999,-36.4,5191.0,blue-collar,divorced,high school,unknown,no,telephone,may,mon,nonexistent
0,59,2,999,-36.4,5191.0,retired,married,professional course,unknown,no,telephone,may,mon,nonexistent
0,43,2,999,-36.4,5191.0,unknown,married,unknown,no,yes,telephone,may,mon,nonexistent
0,42,2,999,-36.4,5191.0,admin,married,high school,no,yes,telephone,may,mon,nonexistent
0,40,2,999,-36.4,5191.0,admin,married,basic,unknown,yes,telephone,may,mon,nonexistent
0,46,2,999,-36.4,5191.0,blue-collar,married,unknown,unknown,no,telephone,may,mon,nonexistent
0,57,2,999,-36.4,5191.0,housemaid,divorced,basic,no,yes,telephone,may,mon,nonexistent
0,42,3,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,mon,nonexistent
0,41,2,999,-36.4,5191.0,blue-collar,married,basic,no,yes,telephone,may,mon,nonexistent
0,54,3,999,-36.4,5191.0,management,divorced,university degree,no,yes,telephone,may,mon,nonexistent
0,27,2,999,-36.4,5191.0,admin,single,university degree,no,no,telephone,may,mon,nonexistent
0,36,2,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,mon,nonexistent
0,58,2,999,-36.4,5191.0,blue-collar,married,professional course,unknown,yes,telephone,may,mon,nonexistent
0,40,2,999,-36.4,5191.0,management,married,university degree,unknown,yes,telephone,may,mon,nonexistent
0,34,2,999,-36.4,5191.0,admin,single,basic,unknown,no,telephone,may,mon,nonexistent
0,33,2,999,-36.4,5191.0,admin,divorced,high school,no,no,telephone,may,mon,nonexistent
0,56,2,999,-36.4,5191.0,retired,married,basic,no,no,telephone,may,mon,nonexistent
0,42,2,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,mon,nonexistent
0,43,2,999,-36.4,5191.0,services,married,high school,no,yes,telephone,may,mon,nonexistent
0,54,3,999,-36.4,5191.0,management,single,basic,no,yes,telephone,may,mon,nonexistent
0,53,2,999,-36.4,5191.0,admin,single,basic,no,yes,telephone,may,mon,nonexistent
0,42,2,999,-36.4,5191.0,technician,single,unknown,no,no,telephone,may,mon,nonexistent
0,40,3,999,-36.4,5191.0,services,married,basic,unknown,no,telephone,may,mon,nonexistent
0,54,2,999,-36.4,5191.0,technician,married,professional course,no,yes,telephone,may,mon,nonexistent
0,40,4,999,-36.4,5191.0,housemaid,single,professional course,no,no,telephone,may,mon,nonexistent
0,26,3,999,-36.4,5191.0,admin,single,university degree,no,yes,telephone,may,mon,nonexistent
0,33,3,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,mon,nonexistent
0,35,2,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,mon,nonexistent
0,36,3,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,mon,nonexistent
0,29,2,999,-36.4,5191.0,services,single,high school,no,yes,telephone,may,mon,nonexistent
0,36,2,999,-36.4,5191.0,blue-collar,married,basic,no,yes,telephone,may,mon,nonexistent
0,35,5,999,-36.4,5191.0,management,married,high school,no,yes,telephone,may,mon,nonexistent
0,50,5,999,-36.4,5191.0,self-employed,single,university degree,no,no,telephone,may,mon,nonexistent
0,46,3,999,-36.4,5191.0,services,married,high school,unknown,yes,telephone,may,mon,nonexistent
0,49,4,999,-36.4,5191.0,entrepreneur,married,high school,no,yes,telephone,may,mon,nonexistent
0,42,2,999,-36.4,5191.0,technician,single,professional course,unknown,yes,telephone,may,mon,nonexistent
0,36,3,999,-36.4,5191.0,blue-collar,single,high school,no,yes,telephone,may,mon,nonexistent
0,55,2,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,mon,nonexistent
0,41,2,999,-36.4,5191.0,management,married,university degree,unknown,no,telephone,may,mon,nonexistent
0,57,3,999,-36.4,5191.0,management,married,professional course,unknown,yes,telephone,may,mon,nonexistent
0,32,3,999,-36.4,5191.0,services,single,high school,no,yes,telephone,may,mon,nonexistent
0,49,3,999,-36.4,5191.0,admin,married,basic,no,no,telephone,may,mon,nonexistent
0,57,2,999,-36.4,5191.0,unknown,married,unknown,unknown,yes,telephone,may,mon,nonexistent
0,58,2,999,-36.4,5191.0,blue-collar,divorced,basic,no,yes,telephone,may,mon,nonexistent
0,52,2,999,-36.4,5191.0,technician,married,high school,no,yes,telephone,may,mon,nonexistent
0,50,2,999,-36.4,5191.0,services,divorced,professional course,no,no,telephone,may,mon,nonexistent
0,41,4,999,-36.4,5191.0,blue-collar,single,basic,unknown,yes,telephone,may,mon,nonexistent
0,33,3,999,-36.4,5191.0,entrepreneur,married,university degree,no,yes,telephone,may,mon,nonexistent
0,57,2,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,mon,nonexistent
0,48,3,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,mon,nonexistent
0,55,2,999,-36.4,5191.0,technician,married,professional course,no,no,telephone,may,mon,nonexistent
0,38,2,999,-36.4,5191.0,management,married,university degree,no,no,telephone,may,mon,nonexistent
0,38,3,999,-36.4,5191.0,services,married,high school,no,yes,telephone,may,mon,nonexistent
0,53,2,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,mon,nonexistent
0,43,4,999,-36.4,5191.0,unemployed,single,university degree,no,no,telephone,may,mon,nonexistent
0,36,2,999,-36.4,5191.0,blue-collar,single,high school,no,no,telephone,may,mon,nonexistent
0,32,2,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,mon,nonexistent
0,33,3,999,-36.4,5191.0,services,married,basic,no,no,telephone,may,mon,nonexistent
0,58,2,999,-36.4,5191.0,entrepreneur,married,basic,no,yes,telephone,may,mon,nonexistent
0,40,3,999,-36.4,5191.0,unemployed,divorced,high school,unknown,no,telephone,may,tue,nonexistent
0,57,2,999,-36.4,5191.0,management,married,university degree,no,yes,telephone,may,tue,nonexistent
0,45,3,999,-36.4,5191.0,technician,married,high school,no,yes,telephone,may,tue,nonexistent
0,42,3,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,46,1,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,tue,nonexistent
0,36,1,999,-36.4,5191.0,technician,married,university degree,no,no,telephone,may,tue,nonexistent
0,41,1,999,-36.4,5191.0,self-employed,married,high school,no,yes,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,admin,divorced,basic,no,no,telephone,may,tue,nonexistent
0,49,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,56,1,999,-36.4,5191.0,management,divorced,high school,no,no,telephone,may,tue,nonexistent
0,37,1,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,37,1,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,46,1,999,-36.4,5191.0,admin,single,high school,no,yes,telephone,may,tue,nonexistent
0,22,1,999,-36.4,5191.0,blue-collar,single,basic,no,yes,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,services,married,high school,no,no,telephone,may,tue,nonexistent
0,49,1,999,-36.4,5191.0,blue-collar,married,unknown,no,no,telephone,may,tue,nonexistent
0,41,1,999,-36.4,5191.0,technician,married,basic,no,yes,telephone,may,tue,nonexistent
0,38,1,999,-36.4,5191.0,admin,single,university degree,no,no,telephone,may,tue,nonexistent
0,33,1,999,-36.4,5191.0,admin,married,basic,no,no,telephone,may,tue,nonexistent
0,49,1,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,tue,nonexistent
0,30,2,999,-36.4,5191.0,blue-collar,single,unknown,no,no,telephone,may,tue,nonexistent
0,33,1,999,-36.4,5191.0,admin,married,basic,no,yes,telephone,may,tue,nonexistent
0,34,1,999,-36.4,5191.0,management,single,university degree,no,no,telephone,may,tue,nonexistent
0,30,1,999,-36.4,5191.0,student,single,unknown,unknown,no,telephone,may,tue,nonexistent
0,59,1,999,-36.4,5191.0,management,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,59,1,999,-36.4,5191.0,management,married,basic,unknown,no,telephone,may,tue,nonexistent
0,41,1,999,-36.4,5191.0,self-employed,married,university degree,no,no,telephone,may,tue,nonexistent
0,48,4,999,-36.4,5191.0,housemaid,married,basic,unknown,yes,telephone,may,tue,nonexistent
1,28,1,999,-36.4,5191.0,unknown,single,unknown,unknown,yes,telephone,may,tue,nonexistent
1,44,1,999,-36.4,5191.0,services,married,high school,no,yes,telephone,may,tue,nonexistent
0,59,1,999,-36.4,5191.0,retired,unknown,university degree,unknown,no,telephone,may,tue,nonexistent
0,50,1,999,-36.4,5191.0,management,married,high school,unknown,no,telephone,may,tue,nonexistent
0,35,1,999,-36.4,5191.0,admin,married,university degree,no,no,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,tue,nonexistent
0,45,1,999,-36.4,5191.0,admin,married,basic,no,no,telephone,may,tue,nonexistent
0,36,2,999,-36.4,5191.0,technician,married,professional course,no,no,telephone,may,tue,nonexistent
0,56,3,999,-36.4,5191.0,services,married,high school,unknown,no,telephone,may,tue,nonexistent
0,29,1,999,-36.4,5191.0,blue-collar,divorced,basic,no,no,telephone,may,tue,nonexistent
0,41,2,999,-36.4,5191.0,self-employed,married,university degree,no,yes,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,52,1,999,-36.4,5191.0,services,single,high school,no,no,telephone,may,tue,nonexistent
0,48,1,999,-36.4,5191.0,services,married,high school,unknown,no,telephone,may,tue,nonexistent
0,31,1,999,-36.4,5191.0,blue-collar,married,high school,unknown,yes,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,unemployed,married,university degree,unknown,yes,telephone,may,tue,nonexistent
0,36,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,entrepreneur,married,university degree,no,yes,telephone,may,tue,nonexistent
0,52,1,999,-36.4,5191.0,services,divorced,basic,no,no,telephone,may,tue,nonexistent
0,39,2,999,-36.4,5191.0,admin,married,high school,no,yes,telephone,may,tue,nonexistent
0,36,2,999,-36.4,5191.0,services,married,high school,no,no,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,41,1,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,tue,nonexistent
0,55,1,999,-36.4,5191.0,technician,married,basic,no,no,telephone,may,tue,nonexistent
0,30,1,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,retired,unknown,basic,no,no,telephone,may,tue,nonexistent
0,45,1,999,-36.4,5191.0,entrepreneur,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,51,2,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,39,1,999,-36.4,5191.0,self-employed,single,basic,unknown,yes,telephone,may,tue,nonexistent
0,47,1,999,-36.4,5191.0,admin,married,high school,unknown,no,telephone,may,tue,nonexistent
0,27,1,999,-36.4,5191.0,services,married,high school,no,yes,telephone,may,tue,nonexistent
0,34,1,999,-36.4,5191.0,technician,single,university degree,no,yes,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,entrepreneur,married,basic,no,no,telephone,may,tue,nonexistent
0,49,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,39,3,999,-36.4,5191.0,management,married,university degree,unknown,no,telephone,may,tue,nonexistent
0,38,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,49,2,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,58,1,999,-36.4,5191.0,management,married,basic,no,no,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,technician,married,professional course,no,yes,telephone,may,tue,nonexistent
0,50,3,999,-36.4,5191.0,unknown,married,unknown,unknown,yes,telephone,may,tue,nonexistent
0,31,1,999,-36.4,5191.0,services,married,high school,unknown,no,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,self-employed,divorced,university degree,no,no,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,self-employed,married,basic,unknown,no,telephone,may,tue,nonexistent
0,30,1,999,-36.4,5191.0,self-employed,single,university degree,no,yes,telephone,may,tue,nonexistent
0,27,1,999,-36.4,5191.0,services,single,professional course,no,yes,telephone,may,tue,nonexistent
0,51,1,999,-36.4,5191.0,services,married,unknown,unknown,no,telephone,may,tue,nonexistent
0,37,2,999,-36.4,5191.0,technician,married,professional course,no,yes,telephone,may,tue,nonexistent
0,46,1,999,-36.4,5191.0,housemaid,married,basic,no,yes,telephone,may,tue,nonexistent
0,35,1,999,-36.4,5191.0,blue-collar,married,professional course,no,no,telephone,may,tue,nonexistent
0,47,1,999,-36.4,5191.0,admin,divorced,university degree,no,no,telephone,may,tue,nonexistent
0,46,1,999,-36.4,5191.0,management,married,unknown,no,yes,telephone,may,tue,nonexistent
0,40,1,999,-36.4,5191.0,technician,married,professional course,unknown,no,telephone,may,tue,nonexistent
0,26,1,999,-36.4,5191.0,housemaid,married,university degree,no,no,telephone,may,tue,nonexistent
0,32,2,999,-36.4,5191.0,blue-collar,divorced,basic,unknown,no,telephone,may,tue,nonexistent
0,45,1,999,-36.4,5191.0,management,married,university degree,no,yes,telephone,may,tue,nonexistent
0,34,1,999,-36.4,5191.0,admin,married,basic,no,no,telephone,may,tue,nonexistent
0,47,1,999,-36.4,5191.0,blue-collar,married,unknown,unknown,no,telephone,may,tue,nonexistent
1,42,1,999,-36.4,5191.0,technician,married,professional course,no,no,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,technician,married,basic,unknown,no,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,technician,married,basic,unknown,no,telephone,may,tue,nonexistent
0,38,1,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,technician,married,basic,unknown,no,telephone,may,tue,nonexistent
0,28,1,999,-36.4,5191.0,student,single,basic,unknown,yes,telephone,may,tue,nonexistent
0,60,2,999,-36.4,5191.0,management,married,university degree,no,no,telephone,may,tue,nonexistent
0,48,1,999,-36.4,5191.0,admin,married,university degree,no,yes,telephone,may,tue,nonexistent
0,47,1,999,-36.4,5191.0,technician,married,professional course,no,yes,telephone,may,tue,nonexistent
0,40,1,999,-36.4,5191.0,admin,married,high school,no,no,telephone,may,tue,nonexistent
0,51,2,999,-36.4,5191.0,management,married,professional course,unknown,yes,telephone,may,tue,nonexistent
0,48,1,999,-36.4,5191.0,unemployed,single,basic,no,yes,telephone,may,tue,nonexistent
0,54,2,999,-36.4,5191.0,housemaid,married,basic,no,no,telephone,may,tue,nonexistent
0,40,1,999,-36.4,5191.0,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,44,1,999,-36.4,5191.0,admin,single,basic,unknown,no,telephone,may,tue,nonexistent
0,42,4,999,-36.4,5191.0,technician,divorced,high school,no,no,telephone,may,tue,nonexistent
0,52,1,999,-36.4,5191.0,self-employed,married,university degree,no,yes,telephone,may,tue,nonexistent
0,31,1,999,-36.4,5191.0,blue-collar,single,basic,no,yes,telephone,may,tue,nonexistent
0,32,1,999,-36.4,5191.0,services,married,high school,no,no,telephone,may,tue,nonexistent
0,44,1,999,-36.4,5191.0,admin,married,high school,no,yes,telephone,may,tue,nonexistent
0,39,1,999,-36.4,5191.0,management,married,basic,unknown,no,telephone,may,tue,nonexistent
0,57,3,999,-36.4,5191.0,management,married,professional course,unknown,yes,telephone,may,tue,nonexistent
0,52,1,999,-36.4,5191.0,admin,married,basic,no,yes,telephone,may,tue,nonexistent
1,42,1,999,-36.4,5191.0,management,married,university degree,no,no,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,technician,single,professional course,unknown,no,telephone,may,tue,nonexistent
0,43,1,999,-36.4,5191.0,management,married,professional course,no,yes,telephone,may,tue,nonexistent
0,31,1,999,-36.4,5191.0,admin,divorced,high school,no,no,telephone,may,tue,nonexistent
0,29,1,999,-36.4,5191.0,admin,married,university degree,unknown,yes,telephone,may,tue,nonexistent
0,57,2,999,-36.4,5191.0,blue-collar,divorced,basic,no,no,telephone,may,tue,nonexistent
0,44,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,59,1,999,-36.4,5191.0,unknown,married,unknown,unknown,no,telephone,may,tue,nonexistent
0,39,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,57,1,999,-36.4,5191.0,retired,married,university degree,no,no,telephone,may,tue,nonexistent
0,41,1,999,-36.4,5191.0,management,married,unknown,unknown,no,telephone,may,tue,nonexistent
0,37,1,999,-36.4,5191.0,technician,single,high school,unknown,no,telephone,may,tue,nonexistent
0,38,1,999,-36.4,5191.0,services,married,high school,no,yes,telephone,may,tue,nonexistent
0,42,1,999,-36.4,5191.0,retired,married,basic,no,no,telephone,may,tue,nonexistent
0,49,1,999,-36.4,5191.0,unknown,married,unknown,unknown,yes,telephone,may,tue,nonexistent
0,54,1,999,-36.4,5191.0,management,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,36,2,999,-36.4,5191.0,admin,married,university degree,no,no,telephone,may,tue,nonexistent
0,32,1,999,-36.4,5191.0,admin,single,university degree,unknown,no,telephone,may,tue,nonexistent
0,35,1,999,-36.4,5191.0,technician,married,professional course,no,yes,telephone,may,tue,nonexistent
0,45,2,999,-36.4,5191.0,housemaid,married,professional course,unknown,no,telephone,may,tue,nonexistent
0,56,2,999,-36.4,5191.0,technician,married,unknown,no,yes,telephone,may,tue,nonexistent
0,34,2,999,-36.4,5191.0,technician,married,university degree,no,yes,telephone,may,tue,nonexistent
0,41,2,999,-36.4,5191.0,unemployed,married,basic,unknown,no,telephone,may,tue,nonexistent
0,41,2,999,-36.4,5191.0,services,married,basic,no,no,telephone,may,tue,nonexistent
0,36,1,999,-36.4,5191.0,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,32,1,999,-36.4,5191.0,admin,single,university degree,unknown,no,telephone,may,tue,nonexistent
